subjectID, block_type, block_number, trial_number, trial_type, arrangement, prob_loc, high_loc, A_amount_loc, A_prob_loc, B_amount_loc, B_prob_loc, A_amount, A_prob, B_amount, B_prob, A_color, B_color,chosen_color, chosen_amount, chosen_prob, choice,startRT, choiceRT, spin_degrees, outcome, outcome_amount
24Ce,exp,1,5,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,60,70,80,40,blue,yellow,blue,60,70,A,1443,4757,37,no_loss,0
24Ce,exp,1,6,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,60,100,20,yellow,blue,yellow,30,60,A,1184,1699,358,loss,30
24Ce,exp,1,7,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,50,90,60,40,blue,yellow,yellow,60,40,B,647,3038,141,no_loss,0
24Ce,exp,1,8,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,60,80,10,blue,yellow,yellow,80,10,B,646,4601,252,no_loss,0
24Ce,exp,1,9,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,20,90,80,30,blue,yellow,blue,20,90,A,498,2191,76,loss,20
24Ce,exp,1,10,catch,vertical,right,top,left-top,right-top,left-bottom,right-bottom,50,70,30,50,blue,yellow,blue,50,70,A,640,1533,175,loss,50
24Ce,exp,1,11,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,40,90,70,40,blue,yellow,yellow,70,40,B,487,2922,168,no_loss,0
24Ce,exp,1,12,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,10,90,80,20,yellow,blue,blue,80,20,B,704,1970,266,no_loss,0
24Ce,exp,1,13,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,40,60,50,40,yellow,blue,yellow,40,60,A,782,1416,236,loss,40
24Ce,exp,1,14,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,30,60,80,20,yellow,blue,blue,80,20,B,643,1746,128,no_loss,0
24Ce,exp,1,15,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,30,80,40,30,blue,yellow,yellow,40,30,B,1185,1585,81,no_loss,0
24Ce,exp,1,16,catch,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,80,80,60,10,blue,yellow,blue,80,80,A,699,691,315,loss,80
24Ce,exp,1,17,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,80,70,30,blue,yellow,yellow,70,30,B,830,3695,21,no_loss,0
24Ce,exp,1,18,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,20,60,50,50,yellow,blue,yellow,20,60,A,959,4298,101,no_loss,0
24Ce,exp,1,19,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,30,60,40,40,yellow,blue,blue,40,40,B,765,3025,125,no_loss,0
24Ce,exp,1,20,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,10,70,60,10,blue,yellow,yellow,60,10,B,981,5853,218,no_loss,0
24Ce,exp,1,21,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,60,80,80,30,yellow,blue,blue,80,30,B,1115,4331,194,no_loss,0
24Ce,exp,1,22,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,60,80,70,40,blue,yellow,yellow,70,40,B,1193,3568,44,no_loss,0
24Ce,exp,1,23,catch,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,80,90,60,80,yellow,blue,yellow,80,90,A,1368,1683,49,loss,80
24Ce,exp,1,24,catch,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,90,60,40,20,blue,yellow,yellow,40,20,B,1446,2200,179,no_loss,0
24Ce,exp,1,25,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,30,50,100,30,blue,yellow,yellow,100,30,B,696,3083,236,no_loss,0
24Ce,exp,1,26,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,40,60,70,50,blue,yellow,blue,40,60,A,1108,4382,263,loss,40
24Ce,exp,1,27,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,50,90,60,50,yellow,blue,yellow,50,90,A,1131,977,313,loss,50
24Ce,exp,1,28,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,70,100,30,yellow,blue,blue,100,30,B,622,6047,96,no_loss,0
24Ce,exp,1,29,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,40,90,90,30,blue,yellow,blue,40,90,A,1146,937,93,loss,40
24Ce,exp,1,30,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,50,100,10,yellow,blue,yellow,50,50,A,819,920,192,loss,50
24Ce,exp,1,31,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,60,90,10,yellow,blue,blue,90,10,B,526,756,166,no_loss,0
24Ce,exp,1,32,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,40,70,80,20,yellow,blue,blue,80,20,B,988,6202,170,no_loss,0
24Ce,exp,1,33,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,50,60,90,20,yellow,blue,blue,90,20,B,812,2221,127,no_loss,0
24Ce,exp,1,34,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,30,90,80,20,yellow,blue,blue,80,20,B,658,2380,68,no_loss,0
24Ce,exp,1,35,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,60,80,80,40,yellow,blue,blue,80,40,B,827,2676,163,no_loss,0
24Ce,exp,1,36,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,80,60,30,yellow,blue,yellow,50,80,A,932,2659,38,no_loss,0
24Ce,exp,1,37,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,50,50,80,40,blue,yellow,blue,50,50,A,888,1132,13,no_loss,0
24Ce,exp,1,38,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,40,80,90,50,yellow,blue,yellow,40,80,A,796,1119,96,loss,40
24Ce,exp,1,39,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,60,70,70,50,blue,yellow,blue,60,70,A,637,736,101,no_loss,0
24Ce,exp,1,40,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,10,90,70,30,yellow,blue,yellow,10,90,A,778,928,201,loss,10
24Ce,exp,1,41,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,50,50,70,30,blue,yellow,blue,50,50,A,878,710,330,loss,50
24Ce,exp,1,42,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,20,90,90,50,blue,yellow,yellow,90,50,B,490,2456,52,no_loss,0
24Ce,exp,1,43,catch,vertical,right,top,left-top,right-top,left-bottom,right-bottom,90,80,70,50,blue,yellow,blue,90,80,A,656,1789,62,no_loss,0
24Ce,exp,1,44,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,40,70,50,40,blue,yellow,blue,40,70,A,729,954,157,loss,40
24Ce,exp,1,45,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,10,50,40,20,blue,yellow,yellow,40,20,B,719,1273,61,no_loss,0
24Ce,exp,1,46,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,10,70,90,20,blue,yellow,blue,10,70,A,582,1059,157,loss,10
24Ce,exp,1,47,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,50,90,100,20,yellow,blue,yellow,50,90,A,294,1098,178,loss,50
24Ce,exp,1,48,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,30,80,100,10,blue,yellow,blue,30,80,A,1177,770,265,loss,30
24Ce,exp,1,49,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,90,100,20,blue,yellow,yellow,100,20,B,467,953,117,no_loss,0
24Ce,exp,1,50,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,30,70,90,40,blue,yellow,blue,30,70,A,1102,1158,47,no_loss,0
24Ce,exp,1,51,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,20,70,50,50,yellow,blue,yellow,20,70,A,572,731,81,no_loss,0
24Ce,exp,1,52,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,60,50,70,20,blue,yellow,blue,60,50,A,864,1362,162,no_loss,0
24Ce,exp,1,53,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,60,50,70,40,yellow,blue,yellow,60,50,A,1012,697,317,loss,60
24Ce,exp,1,54,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,20,60,60,40,yellow,blue,blue,60,40,B,639,702,229,loss,60
24Ce,exp,1,55,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,40,90,50,30,blue,yellow,blue,40,90,A,610,709,32,no_loss,0
24Ce,exp,1,56,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,40,90,80,30,yellow,blue,blue,80,30,B,932,617,119,no_loss,0
24Ce,exp,1,57,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,20,80,50,40,blue,yellow,blue,20,80,A,760,988,334,loss,20
24Ce,exp,1,58,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,20,90,40,50,yellow,blue,blue,40,50,B,628,703,318,loss,40
24Ce,exp,1,59,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,10,60,70,10,yellow,blue,blue,70,10,B,1569,613,301,no_loss,0
24Ce,exp,1,60,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,40,80,80,20,yellow,blue,yellow,40,80,A,646,711,7,no_loss,0
24Ce,exp,1,61,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,40,60,80,50,blue,yellow,yellow,80,50,B,649,690,73,no_loss,0
24Ce,exp,1,62,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,20,60,50,40,blue,yellow,yellow,50,40,B,485,658,209,no_loss,0
24Ce,exp,1,63,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,20,60,90,30,yellow,blue,blue,90,30,B,2,955,305,loss,90
24Ce,exp,1,64,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,70,60,50,blue,yellow,yellow,60,50,B,200,1003,302,loss,60
24Ce,exp,1,65,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,20,60,70,40,yellow,blue,blue,70,40,B,743,143,122,no_loss,0
24Ce,exp,1,66,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,60,70,90,30,yellow,blue,blue,90,30,B,58,945,182,no_loss,0
24Ce,exp,1,67,catch,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,80,70,30,40,yellow,blue,yellow,80,70,A,130,700,268,loss,80
24Ce,exp,1,68,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,20,80,90,20,blue,yellow,blue,20,80,A,18,714,276,loss,20
24Ce,exp,1,69,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,60,70,100,20,blue,yellow,yellow,100,20,B,26,792,209,no_loss,0
24Ce,exp,1,70,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,10,90,70,20,blue,yellow,blue,10,90,A,7,714,356,loss,10
24Ce,exp,1,71,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,30,80,100,40,yellow,blue,yellow,30,80,A,294,735,87,loss,30
24Ce,exp,1,72,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,60,70,90,50,yellow,blue,blue,90,50,B,67,612,178,no_loss,0
24Ce,exp,1,73,catch,vertical,right,top,left-top,right-top,left-bottom,right-bottom,80,90,70,20,blue,yellow,yellow,70,20,B,156,555,145,no_loss,0
24Ce,exp,1,74,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,40,90,100,20,blue,yellow,blue,40,90,A,2,955,270,loss,40
24Ce,exp,1,75,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,20,70,80,30,blue,yellow,yellow,80,30,B,438,807,273,loss,80
24Ce,exp,1,76,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,30,60,70,20,blue,yellow,blue,30,60,A,107,753,292,loss,30
24Ce,exp,1,77,catch,vertical,right,top,left-top,right-top,left-bottom,right-bottom,70,80,30,40,blue,yellow,yellow,30,40,B,125,755,21,no_loss,0
24Ce,exp,1,78,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,90,60,20,blue,yellow,blue,30,90,A,107,824,312,loss,30
24Ce,exp,1,79,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,30,90,80,40,yellow,blue,yellow,30,90,A,45,773,237,loss,30
24Ce,exp,1,80,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,10,80,70,30,yellow,blue,blue,70,30,B,143,659,172,no_loss,0
24Ce,exp,1,81,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,10,60,40,20,blue,yellow,yellow,40,20,B,841,1439,73,no_loss,0
24Ce,exp,1,82,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,20,70,70,40,blue,yellow,blue,20,70,A,572,1623,65,no_loss,0
24Ce,exp,1,83,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,30,60,70,30,yellow,blue,yellow,30,60,A,690,1144,251,loss,30
24Ce,exp,1,84,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,10,90,50,20,yellow,blue,blue,50,20,B,788,1122,253,no_loss,0
24Ce,exp,1,85,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,20,50,70,30,blue,yellow,yellow,70,30,B,93,1303,36,no_loss,0
24Ce,exp,1,86,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,40,80,100,30,yellow,blue,blue,100,30,B,107,943,235,no_loss,0
24Ce,exp,1,87,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,50,70,80,20,blue,yellow,yellow,80,20,B,85,957,144,no_loss,0
24Ce,exp,1,88,catch,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,80,90,50,60,yellow,blue,blue,50,60,B,996,3135,198,loss,50
24Ce,exp,1,89,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,30,50,90,20,blue,yellow,yellow,90,20,B,792,718,56,no_loss,0
24Ce,exp,1,90,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,10,60,40,40,blue,yellow,blue,10,60,A,588,957,37,no_loss,0
