subjectID, block_type, block_number, trial_number, trial_type, arrangement, prob_loc, high_loc, A_amount_loc, A_prob_loc, B_amount_loc, B_prob_loc, A_amount, A_prob, B_amount, B_prob, A_color, B_color,chosen_color, chosen_amount, chosen_prob, choice,startRT, choiceRT, spin_degrees, outcome, outcome_amount
22IE,exp,1,62,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,60,70,80,40,yellow,blue,yellow,60,70,A,1804,2564,207,win,60
22IE,exp,1,63,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,40,60,70,50,blue,yellow,blue,40,60,A,3016,2836,1,no_win,0
22IE,exp,1,64,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,60,80,80,30,blue,yellow,blue,60,80,A,2156,2082,117,win,60
22IE,exp,1,65,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,20,60,90,30,blue,yellow,blue,20,60,A,3234,2268,150,win,20
22IE,exp,1,66,catch,vertical,left,top,right-top,left-top,right-bottom,left-bottom,60,70,20,50,blue,yellow,blue,60,70,A,3134,2234,243,win,60
22IE,exp,1,67,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,50,70,80,20,blue,yellow,blue,50,70,A,3034,2366,36,no_win,0
22IE,exp,1,68,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,30,50,90,20,blue,yellow,blue,30,50,A,1716,2566,306,win,30
22IE,exp,1,69,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,20,80,90,20,blue,yellow,blue,20,80,A,3454,2767,277,win,20
22IE,exp,1,70,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,30,80,40,30,yellow,blue,yellow,30,80,A,3533,2099,341,win,30
22IE,exp,1,71,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,50,50,100,10,blue,yellow,blue,50,50,A,3004,2448,262,win,50
22IE,exp,1,72,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,50,50,70,30,yellow,blue,yellow,50,50,A,3785,3364,52,no_win,0
22IE,exp,1,73,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,10,50,40,20,yellow,blue,yellow,10,50,A,1585,2401,324,win,10
22IE,exp,1,74,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,40,80,90,50,yellow,blue,yellow,40,80,A,2548,2966,70,no_win,0
22IE,exp,1,75,catch,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,70,80,30,40,blue,yellow,blue,70,80,A,2005,1899,183,win,70
22IE,exp,1,76,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,40,90,80,30,blue,yellow,blue,40,90,A,4665,1967,210,win,40
22IE,exp,1,77,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,40,90,50,30,blue,yellow,blue,40,90,A,2666,3035,342,win,40
22IE,exp,1,78,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,30,70,90,40,yellow,blue,yellow,30,70,A,3183,2385,33,no_win,0
22IE,exp,1,79,catch,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,80,80,60,10,yellow,blue,yellow,80,80,A,1370,1964,312,win,80
22IE,exp,1,80,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,30,60,40,40,blue,yellow,blue,30,60,A,2752,2101,271,win,30
22IE,exp,1,81,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,20,60,50,50,yellow,blue,yellow,20,60,A,2936,2250,292,win,20
22IE,exp,1,82,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,60,80,70,40,yellow,blue,yellow,60,80,A,2549,2468,10,no_win,0
22IE,exp,1,83,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,10,90,70,30,blue,yellow,blue,10,90,A,1848,2033,33,no_win,0
22IE,exp,1,84,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,90,100,20,yellow,blue,yellow,30,90,A,2037,2098,355,win,30
22IE,exp,1,85,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,50,90,60,50,blue,yellow,blue,50,90,A,3017,1818,202,win,50
22IE,exp,1,86,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,20,60,60,40,yellow,blue,yellow,20,60,A,3232,2518,62,no_win,0
22IE,exp,1,87,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,30,70,60,50,blue,yellow,blue,30,70,A,1882,2416,297,win,30
22IE,exp,1,88,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,40,90,100,20,yellow,blue,yellow,40,90,A,2982,1936,240,win,40
22IE,exp,1,89,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,40,60,50,40,yellow,blue,yellow,40,60,A,2665,2715,333,win,40
22IE,exp,1,90,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,20,60,50,40,blue,yellow,blue,20,60,A,2116,2516,130,no_win,0
