subjectID, block_type, block_number, trial_number, trial_type, arrangement, prob_loc, high_loc, A_amount_loc, A_prob_loc, B_amount_loc, B_prob_loc, A_amount, A_prob, B_amount, B_prob, A_color, B_color,chosen_color, chosen_amount, chosen_prob, choice,startRT, choiceRT, spin_degrees, outcome, outcome_amount
13LY,exp,1,11,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,40,70,50,40,blue,yellow,yellow,50,40,B,786,617,225,win,50
13LY,exp,1,12,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,50,70,80,20,blue,yellow,yellow,80,20,B,1537,2400,100,no_win,0
13LY,exp,1,13,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,10,80,80,20,blue,yellow,blue,10,80,A,655,767,271,win,10
13LY,exp,1,14,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,20,70,50,50,yellow,blue,blue,50,50,B,1083,567,324,win,50
13LY,exp,1,15,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,70,90,40,blue,yellow,blue,30,70,A,518,551,38,no_win,0
13LY,exp,1,16,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,20,60,70,40,blue,yellow,blue,20,60,A,639,566,52,no_win,0
13LY,exp,1,17,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,40,80,100,30,blue,yellow,blue,40,80,A,571,900,288,win,40
13LY,exp,1,18,catch,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,80,70,30,40,yellow,blue,yellow,80,70,A,587,501,223,win,80
13LY,exp,1,19,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,10,50,40,20,yellow,blue,yellow,10,50,A,622,549,52,no_win,0
13LY,exp,1,20,catch,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,80,90,60,80,yellow,blue,blue,60,80,B,498,435,170,win,60
13LY,exp,1,21,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,20,60,60,40,blue,yellow,blue,20,60,A,486,499,203,win,20
13LY,exp,1,22,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,30,60,70,20,yellow,blue,blue,70,20,B,503,516,210,no_win,0
13LY,exp,1,23,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,50,50,100,10,blue,yellow,yellow,100,10,B,619,433,359,win,100
13LY,exp,1,24,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,30,60,90,10,blue,yellow,yellow,90,10,B,1122,654,278,no_win,0
13LY,exp,1,25,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,60,70,90,30,blue,yellow,yellow,90,30,B,551,400,176,no_win,0
13LY,exp,1,26,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,30,50,90,20,yellow,blue,yellow,30,50,A,518,417,281,win,30
13LY,exp,1,27,catch,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,80,90,70,20,yellow,blue,blue,70,20,B,551,567,290,win,70
13LY,exp,1,28,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,30,60,40,40,yellow,blue,blue,40,40,B,482,466,359,win,40
13LY,exp,1,29,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,10,90,70,30,blue,yellow,yellow,70,30,B,535,437,217,no_win,0
13LY,exp,1,30,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,90,80,40,yellow,blue,yellow,30,90,A,1129,452,257,win,30
13LY,exp,1,31,catch,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,50,70,30,50,blue,yellow,yellow,30,50,B,602,448,97,no_win,0
13LY,exp,1,32,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,10,70,60,10,blue,yellow,blue,10,70,A,883,530,255,win,10
13LY,exp,1,33,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,30,60,100,20,yellow,blue,blue,100,20,B,553,485,289,win,100
13LY,exp,1,34,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,10,60,70,10,yellow,blue,blue,70,10,B,551,453,54,no_win,0
13LY,exp,1,35,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,60,80,80,30,yellow,blue,yellow,60,80,A,619,13465,15,no_win,0
13LY,exp,1,36,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,90,60,40,yellow,blue,yellow,50,90,A,851,8150,256,win,50
13LY,exp,1,37,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,30,80,70,30,yellow,blue,yellow,30,80,A,3907,5998,315,win,30
13LY,exp,1,38,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,30,80,100,40,yellow,blue,blue,100,40,B,749,5430,224,win,100
13LY,exp,1,39,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,50,70,100,30,blue,yellow,blue,50,70,A,1639,6915,177,win,50
13LY,exp,1,40,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,10,90,100,20,yellow,blue,yellow,10,90,A,799,4830,87,win,10
13LY,exp,1,41,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,20,90,80,30,yellow,blue,blue,80,30,B,680,4714,166,no_win,0
13LY,exp,1,42,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,10,80,70,30,yellow,blue,blue,70,30,B,585,5028,88,no_win,0
13LY,exp,1,43,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,20,80,50,40,blue,yellow,blue,20,80,A,549,6132,149,win,20
13LY,exp,1,44,catch,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,90,80,70,50,blue,yellow,blue,90,80,A,1237,8644,131,win,90
13LY,exp,1,45,catch,vertical,left,top,right-top,left-top,right-bottom,left-bottom,70,80,30,40,blue,yellow,blue,70,80,A,688,4776,332,win,70
13LY,exp,1,46,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,50,50,80,40,blue,yellow,yellow,80,40,B,683,4745,268,win,80
13LY,exp,1,47,catch,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,90,60,40,20,yellow,blue,yellow,90,60,A,734,4477,159,win,90
13LY,exp,1,48,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,30,60,70,30,blue,yellow,blue,30,60,A,997,3644,99,no_win,0
13LY,exp,1,49,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,40,60,50,40,yellow,blue,yellow,40,60,A,572,4525,310,win,40
13LY,exp,1,50,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,20,60,50,40,blue,yellow,yellow,50,40,B,699,5046,7,no_win,0
13LY,exp,1,51,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,60,70,70,50,yellow,blue,yellow,60,70,A,1602,4497,339,win,60
13LY,exp,1,52,catch,vertical,left,top,right-top,left-top,right-bottom,left-bottom,80,80,60,10,blue,yellow,blue,80,80,A,896,4660,130,win,80
13LY,exp,1,53,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,90,60,50,yellow,blue,yellow,50,90,A,765,4660,82,win,50
13LY,exp,1,54,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,20,70,80,30,blue,yellow,blue,20,70,A,1054,3926,243,win,20
13LY,exp,1,55,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,50,90,100,20,yellow,blue,blue,100,20,B,767,6163,272,no_win,0
13LY,exp,1,56,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,40,90,70,40,yellow,blue,blue,70,40,B,651,4677,309,win,70
13LY,exp,1,57,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,30,80,100,10,yellow,blue,yellow,30,80,A,949,4260,78,win,30
13LY,exp,1,58,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,50,100,30,yellow,blue,blue,100,30,B,564,5095,7,no_win,0
13LY,exp,1,59,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,10,90,50,20,yellow,blue,yellow,10,90,A,533,6733,89,win,10
13LY,exp,1,60,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,90,80,20,yellow,blue,yellow,30,90,A,581,5012,27,no_win,0
13LY,exp,1,61,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,10,90,80,20,blue,yellow,blue,10,90,A,935,4995,104,win,10
13LY,exp,1,62,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,30,60,80,20,blue,yellow,yellow,80,20,B,1515,5047,343,win,80
13LY,exp,1,63,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,30,60,80,10,yellow,blue,yellow,30,60,A,659,4927,48,no_win,0
13LY,exp,1,64,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,40,90,100,20,yellow,blue,blue,100,20,B,835,4694,299,win,100
13LY,exp,1,65,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,40,70,80,20,yellow,blue,yellow,40,70,A,1364,3707,162,win,40
13LY,exp,1,66,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,60,60,90,50,blue,yellow,blue,60,60,A,1483,4678,121,no_win,0
13LY,exp,1,67,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,50,80,60,30,yellow,blue,yellow,50,80,A,748,3575,298,win,50
13LY,exp,1,68,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,40,80,80,20,yellow,blue,blue,80,20,B,5243,5178,17,no_win,0
13LY,exp,1,69,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,40,60,70,50,yellow,blue,yellow,40,60,A,1116,4379,269,win,40
13LY,exp,1,70,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,40,90,80,30,yellow,blue,yellow,40,90,A,496,3308,282,win,40
13LY,exp,1,71,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,20,60,50,50,blue,yellow,yellow,50,50,B,629,4143,240,win,50
13LY,exp,1,72,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,40,90,90,30,blue,yellow,blue,40,90,A,1367,3792,62,win,40
13LY,exp,1,73,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,60,80,70,40,blue,yellow,blue,60,80,A,580,3708,132,win,60
13LY,exp,1,74,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,20,90,40,50,yellow,blue,yellow,20,90,A,680,4346,354,win,20
13LY,exp,1,75,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,60,70,90,50,yellow,blue,yellow,60,70,A,1433,4596,11,no_win,0
13LY,exp,1,76,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,40,60,80,50,blue,yellow,yellow,80,50,B,538,2892,258,win,80
13LY,exp,1,77,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,40,80,90,50,blue,yellow,yellow,90,50,B,660,3459,320,win,90
13LY,exp,1,78,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,40,90,50,30,blue,yellow,blue,40,90,A,782,13183,129,win,40
13LY,exp,1,79,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,20,70,70,40,blue,yellow,yellow,70,40,B,562,4695,240,win,70
13LY,exp,1,80,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,60,70,100,20,blue,yellow,yellow,100,20,B,661,6081,62,no_win,0
13LY,exp,1,81,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,60,90,20,yellow,blue,yellow,50,60,A,1386,4277,30,no_win,0
13LY,exp,1,82,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,30,90,60,20,yellow,blue,yellow,30,90,A,615,4645,272,win,30
13LY,exp,1,83,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,20,50,70,30,yellow,blue,blue,70,30,B,722,4176,45,no_win,0
13LY,exp,1,84,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,60,50,70,40,blue,yellow,blue,60,50,A,545,4515,274,win,60
13LY,exp,1,85,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,10,90,70,20,yellow,blue,yellow,10,90,A,1199,3992,239,win,10
13LY,exp,1,86,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,10,70,90,20,blue,yellow,yellow,90,20,B,921,3594,47,no_win,0
13LY,exp,1,87,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,30,70,60,50,yellow,blue,blue,60,50,B,877,4914,205,win,60
13LY,exp,1,88,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,20,90,90,50,yellow,blue,blue,90,50,B,1812,14000,183,win,90
13LY,exp,1,89,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,10,60,40,40,blue,yellow,blue,10,60,A,1364,4534,359,win,10
13LY,exp,1,90,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,30,90,100,20,blue,yellow,blue,30,90,A,1021,5281,73,win,30
