subjectID, block_type, block_number, trial_number, trial_type, arrangement, prob_loc, high_loc, A_amount_loc, A_prob_loc, B_amount_loc, B_prob_loc, A_amount, A_prob, B_amount, B_prob, A_color, B_color,chosen_color, chosen_amount, chosen_prob, choice,startRT, choiceRT, spin_degrees, outcome, outcome_amount
01YA,exp,1,30,catch,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,80,90,70,20,blue,yellow,blue,80,90,A,696,3435,252,win,80
01YA,exp,1,31,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,30,90,80,40,yellow,blue,yellow,30,90,A,10226,4503,196,win,30
01YA,exp,1,32,catch,vertical,left,top,right-top,left-top,right-bottom,left-bottom,90,60,40,20,blue,yellow,blue,90,60,A,445,5021,145,win,90
01YA,exp,1,33,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,20,60,90,30,yellow,blue,yellow,20,60,A,518,3721,69,no_win,0
01YA,exp,1,34,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,60,40,40,blue,yellow,blue,30,60,A,474,2692,289,win,30
01YA,exp,1,35,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,30,80,100,10,yellow,blue,yellow,30,80,A,584,2329,285,win,30
01YA,exp,1,36,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,30,80,100,40,blue,yellow,blue,30,80,A,550,1909,343,win,30
01YA,exp,1,37,catch,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,90,80,70,50,yellow,blue,yellow,90,80,A,521,3891,347,win,90
01YA,exp,1,38,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,20,80,90,20,yellow,blue,yellow,20,80,A,638,3265,10,no_win,0
01YA,exp,1,39,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,40,90,90,30,yellow,blue,yellow,40,90,A,493,3581,312,win,40
01YA,exp,1,40,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,50,60,90,20,blue,yellow,blue,50,60,A,582,2591,328,win,50
01YA,exp,1,41,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,60,70,90,30,yellow,blue,yellow,60,70,A,475,2516,97,no_win,0
01YA,exp,1,42,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,10,90,100,20,blue,yellow,blue,10,90,A,513,2021,77,win,10
01YA,exp,1,43,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,60,80,20,yellow,blue,yellow,30,60,A,602,2279,168,win,30
01YA,exp,1,44,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,30,60,70,20,yellow,blue,yellow,30,60,A,544,2098,163,win,30
01YA,exp,1,45,catch,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,50,70,30,50,yellow,blue,yellow,50,70,A,533,2907,21,no_win,0
01YA,exp,1,46,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,40,60,70,50,yellow,blue,yellow,40,60,A,607,2993,240,win,40
01YA,exp,1,47,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,30,60,100,20,yellow,blue,yellow,30,60,A,668,3032,354,win,30
01YA,exp,1,48,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,50,50,100,10,blue,yellow,blue,50,50,A,468,3373,17,no_win,0
01YA,exp,1,49,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,30,50,90,20,yellow,blue,blue,90,20,B,529,3450,246,no_win,0
01YA,exp,1,50,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,50,70,30,yellow,blue,yellow,50,50,A,586,3341,328,win,50
01YA,exp,1,51,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,40,80,90,50,yellow,blue,yellow,40,80,A,723,1935,344,win,40
01YA,exp,1,52,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,20,80,50,40,blue,yellow,blue,20,80,A,721,1741,355,win,20
01YA,exp,1,53,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,60,50,70,40,blue,yellow,yellow,70,40,B,625,2717,72,no_win,0
01YA,exp,1,54,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,20,50,70,30,blue,yellow,blue,20,50,A,731,2714,292,win,20
01YA,exp,1,55,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,20,90,80,30,yellow,blue,yellow,20,90,A,590,1610,306,win,20
01YA,exp,1,56,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,30,90,80,20,blue,yellow,yellow,80,20,B,608,4692,176,no_win,0
01YA,exp,1,57,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,50,100,30,yellow,blue,blue,100,30,B,488,2360,294,win,100
01YA,exp,1,58,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,20,90,40,50,blue,yellow,blue,20,90,A,595,2839,171,win,20
01YA,exp,1,59,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,10,90,70,20,yellow,blue,blue,70,20,B,562,3944,336,win,70
01YA,exp,1,60,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,40,60,50,40,blue,yellow,blue,40,60,A,493,2879,327,win,40
01YA,exp,1,61,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,60,60,90,50,blue,yellow,yellow,90,50,B,391,2689,82,no_win,0
01YA,exp,1,62,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,10,80,80,20,blue,yellow,yellow,80,20,B,606,3173,34,no_win,0
01YA,exp,1,63,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,10,90,70,30,yellow,blue,blue,70,30,B,442,4465,264,win,70
01YA,exp,1,64,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,30,60,90,10,yellow,blue,yellow,30,60,A,682,4613,322,win,30
01YA,exp,1,65,catch,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,70,80,30,40,yellow,blue,yellow,70,80,A,833,2871,37,no_win,0
01YA,exp,1,66,catch,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,80,90,50,60,yellow,blue,yellow,80,90,A,521,2707,226,win,80
01YA,exp,1,67,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,20,60,70,40,blue,yellow,yellow,70,40,B,520,2799,73,no_win,0
01YA,exp,1,68,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,50,70,80,20,yellow,blue,blue,80,20,B,553,3960,29,no_win,0
01YA,exp,1,69,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,50,90,60,50,blue,yellow,blue,50,90,A,851,5207,163,win,50
01YA,exp,1,70,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,80,60,30,yellow,blue,yellow,50,80,A,566,2490,15,no_win,0
01YA,exp,1,71,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,20,70,70,40,yellow,blue,blue,70,40,B,529,2822,175,no_win,0
01YA,exp,1,72,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,40,90,100,20,blue,yellow,yellow,100,20,B,505,2607,355,win,100
01YA,exp,1,73,catch,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,80,90,60,80,yellow,blue,yellow,80,90,A,640,2948,60,win,80
01YA,exp,1,74,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,40,90,80,30,blue,yellow,yellow,80,30,B,382,2535,22,no_win,0
01YA,exp,1,75,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,60,70,100,20,yellow,blue,yellow,60,70,A,479,3837,18,no_win,0
01YA,exp,1,76,catch,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,80,80,60,10,yellow,blue,yellow,80,80,A,1373,2777,235,win,80
01YA,exp,1,77,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,30,80,70,30,blue,yellow,blue,30,80,A,553,3527,38,no_win,0
01YA,exp,1,78,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,30,60,70,30,blue,yellow,yellow,70,30,B,522,2989,206,no_win,0
01YA,exp,1,79,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,70,60,50,blue,yellow,yellow,60,50,B,1968,3319,135,no_win,0
01YA,exp,1,80,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,30,70,90,40,blue,yellow,yellow,90,40,B,428,3566,309,win,90
01YA,exp,1,81,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,60,70,90,50,blue,yellow,yellow,90,50,B,443,3775,310,win,90
01YA,exp,1,82,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,60,80,80,30,yellow,blue,yellow,60,80,A,459,2358,128,win,60
01YA,exp,1,83,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,60,80,70,40,blue,yellow,blue,60,80,A,452,2491,1,no_win,0
01YA,exp,1,84,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,10,80,70,30,yellow,blue,blue,70,30,B,483,2769,303,win,70
01YA,exp,1,85,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,10,90,80,20,blue,yellow,yellow,80,20,B,489,2926,36,no_win,0
01YA,exp,1,86,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,60,70,80,40,blue,yellow,yellow,80,40,B,474,2529,36,no_win,0
01YA,exp,1,87,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,20,70,50,50,yellow,blue,yellow,20,70,A,585,2831,54,no_win,0
01YA,exp,1,88,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,20,60,60,40,blue,yellow,yellow,60,40,B,383,2283,254,win,60
01YA,exp,1,89,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,30,90,60,20,blue,yellow,blue,30,90,A,791,1765,278,win,30
01YA,exp,1,90,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,50,90,100,20,blue,yellow,yellow,100,20,B,822,2661,80,no_win,0
